invoice_id,invoice_number,vendor_id,invoice_date,po_id,subtotal,gst_rate,gst_amount,total_amount,bank_account,approver_employee_id,payment_status,is_fraud,fraud_type
INV01233,V014/2025/01233,V014,2025-10-22,PO00140,266638.41,28,74658.76,341297.17,100000110866,E011,Rejected,0,none
INV01234,V011/2025/01234,V011,2025-06-15,PO00063,172034.43,28,48169.64,220204.07,100000087109,E003,Paid,0,none
INV01235,V029/2025/01235,V029,2025-05-25,PO00082,256221.85,12,30746.62,286968.47,100000229651,E012,Paid,0,none
INV01236,V021/2025/01236,V021,2025-10-29,PO00416,199275.74,28,55797.21,255072.95,100000166299,E018,Paid,0,none
INV01237,V029/2025/01237,V029,2025-09-29,PO00025,587592.61,12,70511.11,658103.72,100000229651,E010,Paid,0,none
INV01238,V017/2026/01238,V017,2026-01-23,PO00101,100433.96,28,28121.51,128555.47,100000134623,E018,Paid,0,none
INV01239,V030/2026/01239,V030,2026-01-15,PO00161,566443.03,5,28322.15,594765.18,100000237570,E012,Pending,0,none
INV01240,V030/2025/01240,V030,2025-09-13,PO00256,332649.89,5,16632.49,349282.38,100000237570,E001,Paid,0,none
INV01241,V008/2025/01241,V008,2025-06-05,PO00290,294153.63,28,82363.02,376516.65,100000063352,E019,Paid,0,none
INV01242,V011/2025/01242,V011,2025-02-21,PO00291,203918.41,28,57097.15,261015.56,100000087109,E014,Paid,0,none
INV01243,V016/2026/01243,V016,2026-03-10,PO00129,273384.7,5,13669.23,287053.93,100000126704,E012,Paid,0,none
INV01244,V018/2026/01244,V018,2026-05-24,PO00298,645276.7,12,77433.2,722709.9,100000142542,E017,Paid,0,none
INV01245,V027/2026/01245,V027,2026-02-10,,289948.03,5,14497.4,304445.43,100000213813,E004,Paid,0,none
INV01246,V024/2025/01246,V024,2025-05-27,PO00327,267506.27,28,74901.76,342408.03,100000190056,E012,Paid,0,none
INV01247,V006/2026/01247,V006,2026-03-05,PO00465,279364.34,5,13968.22,293332.56,100000047514,E012,Paid,0,none
INV01248,V002/2025/01248,V002,2025-05-18,PO00294,270737.86,28,75806.6,346544.46,100000015838,E002,Rejected,0,none
INV01249,V005/2026/01249,V005,2026-04-09,,132804.02,18,23904.72,156708.74,100000039595,E017,Paid,0,none
INV01250,V023/2026/01250,V023,2026-02-02,PO00196,49793.54,18,8962.84,58756.38,100000182137,E008,Paid,0,none
INV01251,V001/2026/01251,V001,2026-02-05,PO00149,45248.23,12,5429.79,50678.02,100131023898,E018,Paid,1,bank_account_change
INV01252,V014/2025/01252,V014,2025-10-10,,180193.98,18,32434.92,212628.9,100000110866,E012,Paid,1,gst_mismatch
INV01253,V022/2025/00672A,V012,2026-02-05,PO00104,1058867.56,18,190596.16,1249463.72,100000095028,E015,Paid,1,near_duplicate
INV01254,V008/2025/01254,V008,2025-01-15,,329434.9,28,92241.77,421676.67,100000063352,E011,Paid,0,none
INV01255,V025/2026/01255,V025,2026-05-11,PO00274,671776.58,12,80613.19,752389.77,100000197975,E007,Paid,0,none
INV01256,V015/2026/01256,V015,2026-04-27,PO00004,285216.18,12,34225.94,319442.12,100000118785,E020,Paid,0,none
INV01257,V014/2025/01257,V014,2025-10-12,PO00035,215325.71,28,60291.2,275616.91,100000110866,E003,Pending,0,none
INV01258,V005/2026/01258,V005,2026-04-20,PO00050,109080.27,18,19634.45,128714.72,100000039595,E006,Paid,0,none
INV01259,V013/2025/01259,V013,2025-09-02,,239168.13,12,28700.18,267868.31,100000102947,E002,Paid,0,none
INV01260,V007/2025/01260,V007,2025-06-24,PO00437,349025.88,18,62824.66,411850.54,100000055433,E007,Paid,0,none
INV01261,V010/2025/01261,V010,2025-10-13,PO00443,357524.03,5,17876.2,375400.23,100000079190,E005,Paid,0,none
INV01262,V012/2026/01262,V012,2026-04-04,PO00373,103041.63,18,18547.49,121589.12,100000095028,E007,Paid,0,none
INV01263,V014/2026/01263,V014,2026-04-10,PO00418,206823.95,28,57910.71,264734.66,100000110866,E004,Paid,0,none
INV01264,V001/2026/01264,V001,2026-03-10,,46648.67,12,5597.84,52246.51,100000007919,E003,Paid,0,none
INV01265,V001/2025/01265,V001,2025-02-19,PO00469,50048.18,12,6005.78,56053.96,100000007919,E015,Rejected,0,none
INV01266,V020/2026/01266,V020,2026-03-03,PO00078,108970.47,5,5448.52,114418.99,100000158380,E005,Paid,0,none
INV01267,V012/2025/01267,V012,2025-06-02,,131511.46,18,23672.06,155183.52,100000095028,E003,Paid,0,none
INV01268,V029/2025/01268,V029,2025-04-22,PO00046,288554.72,12,34626.57,323181.29,100000229651,E018,Paid,0,none
INV01269,V007/2025/01269,V007,2025-03-04,PO00320,475949.08,18,85670.83,561619.91,100000055433,E006,Pending,0,none
INV01270,V006/2026/01270,V006,2026-03-24,PO00074,253189.17,5,12659.46,265848.63,100000047514,E011,Paid,0,none
INV01271,V019/2025/01271,V019,2025-06-02,PO00168,262986.82,28,73636.31,336623.13,100000150461,E010,Paid,0,none
INV01272,V011/2025/01272,V011,2025-05-18,PO00429,186438.07,28,52202.66,238640.73,100000087109,E017,Pending,0,none
INV01273,V011/2026/01273,V011,2026-05-26,PO00063,160835.03,28,45033.81,205868.84,100000087109,E001,Pending,0,none
INV01274,V020/2026/01274,V020,2026-05-28,PO00385,259090.46,5,12954.52,272044.98,100000158380,E019,Paid,0,none
INV01275,V024/2025/01275,V024,2025-11-15,PO00327,229283.68,28,64199.43,293483.11,100000190056,E017,Paid,0,none
INV01276,V027/2025/01276,V027,2025-12-15,PO00483,224409.71,5,11220.49,235630.2,100000213813,E006,Paid,0,none
INV01277,V018/2025/01277,V018,2025-04-27,PO00347,724784.71,12,86974.17,811758.88,100000142542,E018,Paid,0,none
INV01278,V009/2026/01278,V009,2026-04-01,PO00008,374955.91,12,44994.71,419950.62,100000071271,E017,Paid,0,none
INV01279,V029/2026/01279,V029,2026-06-11,PO00325,353750.91,12,42450.11,396201.02,100000229651,E003,Paid,0,none
INV01280,V013/2025/01280,V013,2025-05-05,PO00288,724231.9,12,86907.83,811139.73,100000102947,E010,Pending,0,none
INV01281,V011/2025/01281,V011,2025-05-14,,435461.93,28,121929.34,557391.27,100000087109,E015,Paid,0,none
INV01282,V023/2025/01282,V023,2025-07-01,PO00307,61612.09,18,11090.18,72702.27,100000182137,E003,Pending,0,none
INV01283,V007/2025/01283,V007,2025-02-13,PO00054,194819.34,18,35067.48,229886.82,100000055433,E012,Paid,0,none
INV01284,V023/2026/01284,V023,2026-02-03,,32904.28,18,5922.77,38827.05,100000182137,E003,Paid,0,none
INV01285,V004/2026/01285,V004,2026-06-15,PO00490,44980.83,18,8096.55,53077.38,100000031676,E004,Paid,0,none
INV01286,V018/2026/01286,V018,2026-05-14,PO00220,354232.8,12,42507.94,396740.74,100000142542,E001,Pending,0,none
INV01287,V015/2025/01287,V015,2025-09-06,PO00260,287499.86,12,34499.98,321999.84,100000118785,E011,Paid,0,none
INV01288,V001/2025/01288,V001,2025-12-14,,138397.41,12,16607.69,155005.1,100000007919,E004,Paid,1,missing_po
INV01289,V030/2025/01289,V030,2025-11-10,PO00127,351577.05,5,17578.85,369155.9,100000237570,E019,Paid,0,none
INV01290,V010/2025/01290,V010,2025-07-10,PO00419,243848.92,5,12192.45,256041.37,100000079190,E008,Paid,0,none
INV01291,V020/2025/01291,V020,2025-06-11,PO00020,135970.11,5,6798.51,142768.62,100000158380,E007,Rejected,0,none
INV01292,V005/2025/01292,V005,2025-10-24,,202458.37,18,36442.51,238900.88,100000039595,E014,Pending,0,none
INV01293,V019/2025/01293,V019,2025-08-04,PO00223,661936.37,28,185342.18,847278.55,100000150461,E003,Paid,0,none
INV01294,V027/2025/01294,V027,2025-07-03,,200774.72,5,10038.74,210813.46,100000213813,E007,Pending,0,none
INV01295,V030/2025/01295,V030,2025-11-24,PO00238,451456.36,5,22572.82,474029.18,100000237570,E009,Pending,0,none
INV01296,V017/2025/01296,V017,2025-10-03,PO00369,59662.6,28,16705.53,76368.13,100000134623,E012,Paid,0,none
INV01297,V017/2026/01297,V017,2026-04-10,PO00110,100991.08,28,28277.5,129268.58,100000134623,E017,Paid,0,none
INV01298,V003/2025/01298,V003,2025-04-15,PO00442,108608.93,5,5430.45,114039.38,100000023757,E004,Paid,0,none
INV01299,V024/2025/01299,V024,2025-10-01,PO00171,305192.56,28,85453.92,390646.48,100000190056,E003,Paid,0,none
INV01300,V020/2025/01300,V020,2025-04-13,PO00499,289776.17,5,14488.81,304264.98,100000158380,E018,Paid,0,none
INV01301,V024/2025/01301,V024,2025-12-12,,590331.17,28,165292.73,755623.9,100000190056,E004,Pending,0,none
INV01302,V012/2025/01302,V012,2025-12-01,,161951.48,18,29151.27,191102.75,100000095028,E011,Rejected,0,none
INV01303,V004/2025/01303,V004,2025-09-05,PO00092,76747.31,18,13814.52,90561.83,100000031676,E006,Paid,0,none
INV01304,V022/2026/01304,V022,2026-04-16,,413030.69,28,115648.59,528679.28,100000174218,E003,Paid,0,none
INV01305,V019/2025/01305,V019,2025-10-01,PO00211,654221.7,28,183182.08,837403.78,100000150461,E011,Paid,0,none
INV01306,V016/2025/01306,V016,2025-01-27,,173645.92,5,8682.3,182328.22,100000126704,E013,Pending,0,none
INV01307,V014/2025/01180A,V011,2026-02-08,PO00049,205975.06,28,57673.02,263648.08,100000087109,E002,Pending,1,near_duplicate
INV01308,V027/2025/01308,V027,2025-10-28,PO00466,158412.52,5,7920.63,166333.15,100000213813,E016,Paid,0,none
INV01309,V013/2025/00361,V011,2025-12-31,,270941.91,12,32513.03,303454.94,100000087109,E019,Paid,1,duplicate
INV01310,V011/2025/01310,V011,2025-05-09,PO00343,166128.82,28,46516.07,212644.89,100000087109,E018,Pending,0,none
INV01311,V011/2025/01311,V011,2025-10-13,PO00355,764164.97,28,213966.19,978131.16,100000087109,E014,Paid,1,amount_anomaly
INV01312,V019/2025/01312,V019,2025-03-13,,500933.92,28,140261.5,641195.42,100000150461,E016,Paid,0,none
INV01313,V029/2025/01313,V029,2025-06-26,PO00082,402521.39,12,48302.57,450823.96,100000229651,E003,Paid,0,none
INV01314,V018/2026/01314,V018,2026-03-20,PO00146,429160.7,12,51499.28,480659.98,100000142542,E003,Pending,0,none
INV01315,V020/2025/01315,V020,2025-01-18,PO00499,193514.54,5,9675.73,203190.27,100000158380,E014,Paid,0,none
INV01316,V003/2025/01316,V003,2025-12-19,PO00147,226164.36,5,11308.22,237472.58,100000023757,E016,Paid,0,none
INV01317,V025/2025/01317,V025,2025-01-17,PO00047,287435.04,12,34492.21,321927.25,100000197975,E010,Paid,0,none
INV01318,V003/2025/01318,V003,2025-07-26,PO00442,198915.14,5,9945.76,208860.9,100000023757,E005,Paid,0,none
INV01319,V010/2025/01319,V010,2025-11-09,,1342514.11,5,67125.71,1409639.82,100000079190,E007,Paid,0,none
INV01320,V006/2025/01320,V006,2025-06-24,PO00039,200044.02,5,10002.2,210046.22,100000047514,E014,Paid,0,none
INV01321,V030/2026/01321,V030,2026-03-14,,461004.18,5,23050.21,484054.39,100000237570,E019,Paid,0,none
INV01322,V022/2025/01322,V022,2025-05-29,PO00417,443103.28,28,124068.92,567172.2,100000174218,E003,Paid,0,none
INV01323,V013/2025/01323,V013,2025-06-03,,426760.97,12,51211.32,477972.29,100000102947,E008,Paid,0,none
INV01324,V020/2025/01324,V020,2025-09-19,,151604.49,5,7580.22,159184.71,100000158380,E020,Pending,0,none
INV01325,V015/2025/01325,V015,2025-12-04,PO00472,372426.99,12,44691.24,417118.23,100000118785,E006,Pending,0,none
INV01326,V027/2025/01326,V027,2025-07-01,PO00068,370290.34,5,18514.52,388804.86,100000213813,E001,Paid,0,none
INV01327,V003/2025/01327,V003,2025-12-01,PO00375,396018.31,5,19800.92,415819.23,100000023757,E001,Paid,0,none
INV01328,V005/2025/01328,V005,2025-07-25,PO00050,149902.17,18,26982.39,176884.56,100000039595,E018,Pending,0,none
INV01329,V010/2025/01329,V010,2025-11-03,,463007.33,5,23150.37,486157.7,100000079190,E014,Pending,0,none
INV01330,V015/2025/01330,V015,2025-04-09,PO00472,364234.02,12,43708.08,407942.1,100000118785,E009,Paid,0,none
INV01331,V014/2026/01331,V014,2026-05-01,,308411.8,28,86355.3,394767.1,100000110866,E019,Paid,0,none
INV01332,V028/2026/01332,V028,2026-03-17,,628621.22,18,113151.82,741773.04,100000221732,E002,Paid,1,missing_po
INV01333,V013/2025/01333,V013,2025-08-06,PO00357,478265.31,12,57391.84,535657.15,100000102947,E009,Paid,0,none
INV01334,V011/2025/01334,V011,2025-02-03,,412548.59,28,115513.61,528062.2,100000087109,E005,Paid,0,none
INV01335,V024/2025/01335,V024,2025-09-14,,290914.77,28,81456.14,372370.91,100000190056,E003,Pending,1,missing_po
INV01336,V002/2026/01336,V002,2026-01-31,,194327.48,28,54411.7,248739.18,100000015838,E005,Rejected,0,none
INV01337,V020/2025/01337,V020,2025-11-19,PO00385,163421.99,5,8171.1,171593.09,100000158380,E007,Paid,0,none
INV01338,V030/2025/01338,V030,2025-06-21,PO00338,618464.96,5,30923.25,649388.21,100000237570,E004,Paid,1,po_overbilling
INV01339,V023/2026/01339,V023,2026-04-30,PO00361,78966.1,18,14213.9,93180.0,100000182137,E012,Pending,0,none
INV01340,V018/2025/01340,V018,2025-02-20,PO00220,352402.17,12,42288.26,394690.43,100000142542,E015,Paid,0,none
INV01341,V014/2025/01341,V014,2025-03-03,PO00302,411235.1,5,20561.76,431796.86,100000110866,E005,Paid,1,gst_mismatch
INV01342,V027/2025/01342,V027,2025-04-16,PO00068,229202.21,5,11460.11,240662.32,100000213813,E011,Rejected,0,none
INV01343,V015/2026/01343,V015,2026-01-05,PO00297,329864.25,12,39583.71,369447.96,100000118785,E004,Paid,0,none
INV01344,V030/2026/01344,V030,2026-03-22,PO00398,320281.83,5,16014.09,336295.92,100000237570,E019,Paid,0,none
INV01345,V027/2025/01345,V027,2025-08-16,PO00389,355512.42,5,17775.62,373288.04,100000213813,E001,Paid,0,none
INV01346,V014/2026/01346,V014,2026-05-06,,221722.42,28,62082.28,283804.7,100000110866,E009,Pending,0,none
INV01347,V023/2026/01347,V023,2026-01-19,PO00361,66357.04,18,11944.27,78301.31,100000182137,E004,Paid,0,none
INV01348,V002/2025/01348,V002,2025-09-10,PO00463,416738.32,28,116686.73,533425.05,100000015838,E012,Paid,0,none
INV01349,V009/2025/01349,V009,2025-02-25,PO00305,161185.98,12,19342.32,180528.3,100000071271,E009,Paid,0,none
INV01350,V019/2026/01350,V019,2026-03-08,PO00435,922139.52,28,258199.07,1180338.59,100000150461,E013,Paid,0,none
INV01351,V006/2026/01351,V006,2026-02-01,,470408.53,5,23520.43,493928.96,100000047514,E012,Rejected,1,po_overbilling
INV01352,V002/2025/01352,V002,2025-04-24,,406373.37,28,113784.54,520157.91,100000015838,E014,Paid,0,none
INV01353,V011/2026/01353,V011,2026-06-13,PO00063,489009.24,28,136922.59,625931.83,100000087109,E004,Pending,0,none
INV01354,V025/2025/01354,V025,2025-10-06,PO00492,257053.82,12,30846.46,287900.28,100000197975,E009,Paid,0,none
INV01355,V011/2025/01355,V011,2025-10-10,PO00343,269301.0,28,75404.28,344705.28,100000087109,E019,Paid,0,none
INV01356,V016/2026/01356,V016,2026-02-27,PO00199,229252.5,5,11462.62,240715.12,100000126704,E002,Paid,0,none
INV01357,V004/2025/01357,V004,2025-04-11,,50974.29,18,9175.37,60149.66,100000031676,E001,Paid,0,none
INV01358,V029/2025/01358,V029,2025-06-27,PO00264,286505.18,5,14325.26,300830.44,100000229651,E019,Pending,1,gst_mismatch
INV01359,V003/2025/01359,V003,2025-11-01,PO00038,217370.7,5,10868.53,228239.23,100000023757,E011,Paid,0,none
INV01360,V022/2026/01360,V022,2026-01-29,,241055.62,28,67495.57,308551.19,100000174218,E013,Pending,0,none
INV01361,V001/2025/01361,V001,2025-03-11,PO00153,85293.79,12,10235.25,95529.04,100000007919,E012,Pending,0,none
INV01362,V019/2026/01362,V019,2026-01-19,,442577.55,28,123921.71,566499.26,100000150461,E010,Paid,0,none
INV01363,V028/2025/01363,V028,2025-11-29,PO00230,417322.82,18,75118.11,492440.93,100000221732,E008,Paid,0,none
INV01364,V001/2025/01364,V001,2025-03-31,PO00262,46946.72,12,5633.61,52580.33,100000007919,E019,Paid,0,none
INV01365,V011/2025/00334A,V021,2026-01-18,PO00440,189173.2,28,52968.5,242141.7,100000166299,E016,Paid,1,near_duplicate
INV01366,V012/2025/01366,V012,2025-07-29,PO00104,134593.03,18,24226.75,158819.78,100000095028,E005,Paid,0,none
INV01367,V019/2025/01367,V019,2025-06-29,PO00223,441426.52,28,123599.43,565025.95,100000150461,E011,Paid,0,none
INV01368,V025/2025/01368,V025,2025-07-25,,305821.02,12,36698.52,342519.54,100000197975,E014,Paid,0,none
INV01369,V021/2025/00769,V028,2025-09-10,PO00205,83202.48,28,23296.69,106499.17,100000221732,E007,Paid,1,duplicate
INV01370,V016/2026/01370,V016,2026-04-19,PO00062,204814.97,5,10240.75,215055.72,100000126704,E007,Paid,0,none
INV01371,V020/2026/01371,V020,2026-04-14,PO00052,193442.63,5,9672.13,203114.76,100000158380,E014,Paid,0,none
INV01372,V028/2026/01372,V028,2026-04-23,PO00354,202793.99,18,36502.92,239296.91,100000221732,E006,Pending,0,none
INV01373,V002/2025/01373,V002,2025-02-16,PO00098,327856.75,28,91799.89,419656.64,100000015838,E009,Paid,0,none
INV01374,V009/2026/01374,V009,2026-04-30,PO00426,393704.8,12,47244.58,440949.38,100000071271,E003,Paid,0,none
INV01375,V019/2025/01375,V019,2025-04-25,,419174.19,28,117368.77,536542.96,100000150461,E002,Pending,0,none
INV01376,V011/2025/01376,V011,2025-01-16,PO00187,300237.59,28,84066.53,384304.12,100000087109,E014,Paid,0,none
INV01377,V021/2025/01377,V021,2025-11-02,PO00250,142176.01,28,39809.28,181985.29,100000166299,E017,Paid,0,none
INV01378,V005/2025/01378,V005,2025-03-19,PO00096,207428.3,18,37337.09,244765.39,100000039595,E001,Paid,0,none
INV01379,V002/2025/01379,V002,2025-11-30,,173300.69,28,48524.19,221824.88,100000015838,E008,Paid,0,none
INV01380,V028/2026/01380,V028,2026-04-21,PO00409,347119.02,18,62481.42,409600.44,100000221732,E019,Paid,0,none
INV01381,V013/2025/01381,V013,2025-01-20,PO00457,249505.33,12,29940.64,279445.97,100000102947,E012,Paid,0,none
INV01382,V030/2026/01382,V030,2026-04-26,PO00159,242949.6,5,12147.48,255097.08,100144973048,E009,Paid,1,bank_account_change
INV01383,V012/2026/01383,V012,2026-02-23,PO00447,120091.83,18,21616.53,141708.36,100000095028,E007,Paid,0,none
INV01384,V027/2025/01384,V027,2025-08-11,,186648.1,5,9332.41,195980.51,100000213813,E008,Paid,0,none
INV01385,V016/2025/01385,V016,2025-04-08,PO00059,311003.51,5,15550.18,326553.69,100000126704,E014,Paid,0,none
INV01386,V022/2025/01386,V022,2025-02-26,PO00135,371970.15,28,104151.64,476121.79,100145328612,E010,Paid,1,bank_account_change
INV01387,V006/2025/01387,V006,2025-10-15,,330551.57,5,16527.58,347079.15,100000047514,E019,Paid,0,none
INV01388,V028/2026/01388,V028,2026-01-11,PO00354,2034089.52,18,366136.11,2400225.63,100000221732,E012,Paid,1,threshold_avoidance
INV01389,V001/2025/00350A,V021,2026-02-25,PO00027,55909.11,28,15654.55,71563.66,100000166299,E010,Paid,1,near_duplicate
INV01390,V029/2026/01390,V029,2026-05-05,PO00046,476041.34,12,57124.96,533166.3,100000229651,E015,Paid,0,none
INV01391,V003/2025/01391,V003,2025-09-09,PO00075,218558.51,5,10927.93,229486.44,100000023757,E006,Paid,0,none
INV01392,V002/2026/01392,V002,2026-03-15,PO00345,75585.86,28,21164.04,96749.9,100000015838,E014,Paid,1,threshold_avoidance
INV01393,V007/2025/01393,V007,2025-04-19,PO00320,400807.06,18,72145.27,472952.33,100000055433,E016,Paid,0,none
INV01394,V024/2025/01394,V024,2025-08-15,PO00336,363339.08,28,101734.94,465074.02,100000190056,E016,Paid,0,none
INV01395,V015/2025/01395,V015,2025-11-21,PO00212,232379.03,12,27885.48,260264.51,100000118785,E003,Pending,0,none
INV01396,V014/2025/01396,V014,2025-10-01,PO00090,75205.22,28,21057.46,96262.68,100000110866,E013,Paid,0,none
INV01397,V019/2025/01397,V019,2025-07-06,PO00109,401989.79,28,112557.14,514546.93,100000150461,E009,Paid,0,none
INV01398,V015/2026/01398,V015,2026-05-03,,182672.98,12,21920.76,204593.74,100000118785,E005,Paid,0,none
INV01399,V017/2025/01399,V017,2025-10-08,,74264.83,28,20794.15,95058.98,100000134623,E010,Paid,0,none
INV01400,V026/2025/01400,V026,2025-12-27,PO00214,1027680.86,12,123321.7,1151002.56,100000205894,E007,Paid,1,amount_anomaly
INV01401,V016/2026/01401,V016,2026-05-27,PO00070,125592.57,5,6279.63,131872.2,100000126704,E009,Paid,0,none
INV01402,V007/2026/01402,V007,2026-03-21,PO00348,525875.37,18,94657.57,620532.94,100000055433,E014,Pending,0,none
INV01403,V002/2026/01403,V002,2026-06-15,PO00349,320627.45,28,89775.69,410403.14,100000015838,E011,Rejected,0,none
INV01404,V017/2025/01404,V017,2025-04-07,PO00175,40635.86,28,11378.04,52013.9,100000134623,E004,Paid,0,none
INV01405,V001/2025/01405,V001,2025-07-18,PO00262,56082.82,12,6729.94,62812.76,100000007919,E009,Pending,0,none
INV01406,V024/2025/01406,V024,2025-01-25,,291465.14,28,81610.24,373075.38,100000190056,E016,Paid,0,none
INV01407,V014/2025/01407,V014,2025-08-16,PO00163,372144.63,28,104200.5,476345.13,100000110866,E009,Paid,0,none
INV01408,V006/2026/01408,V006,2026-04-04,PO00491,308220.9,5,15411.04,323631.94,100000047514,E016,Paid,0,none
INV01409,V028/2025/01409,V028,2025-07-15,PO00106,227087.79,18,40875.8,267963.59,100000221732,E013,Paid,0,none
INV01410,V005/2025/01410,V005,2025-05-09,PO00040,134006.51,18,24121.17,158127.68,100000039595,E013,Paid,0,none
INV01411,V001/2025/01411,V001,2025-05-17,PO00452,85653.09,12,10278.37,95931.46,100000007919,E009,Paid,0,none
INV01412,V003/2026/01412,V003,2026-03-13,,244201.01,5,12210.05,256411.06,100000023757,E012,Paid,0,none
INV01413,V001/2026/01413,V001,2026-04-05,,77899.84,12,9347.98,87247.82,100000007919,E011,Paid,0,none
INV01414,V020/2025/01414,V020,2025-05-23,,131699.72,5,6584.99,138284.71,100000158380,E016,Paid,0,none
